car_id,name,km_driven,transmission,owner,mileage,engine,max_power,torque
CarID6507,Maruti Ritz VDi,70000,Manual,Second Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm
CarID6508,Maruti Ignis 1.2 Alpha BSIV,18484,Manual,First Owner,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
CarID6509,Tata Safari DICOR 2.2 EX 4x2,70000,Manual,First Owner,13.93 kmpl,2179 CC,138.03 bhp,320Nm@ 1700-2700rpm
CarID6510,Maruti Alto LX,25000,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
CarID6511,Volkswagen Polo Diesel Highline 1.2L,120000,Manual,Third Owner,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm
CarID6512,Maruti Swift Dzire LXI,55000,Manual,First Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm
CarID6513,Ford EcoSport 1.5 Petrol Titanium BSIV,10000,Manual,Second Owner,17.0 kmpl,1497 CC,121.31 bhp,150Nm@ 4500rpm
CarID6514,Mahindra KUV 100 D75 K8,60000,Manual,First Owner,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm
CarID6515,Maruti Swift Dzire ZDI Plus,30000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
CarID6516,Hyundai Santro Xing GLS,65000,Manual,First Owner,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm
CarID6517,Maruti Estilo LXI,27000,Manual,First Owner,,,,
CarID6518,Hyundai i20 Sportz 1.4 CRDi,50000,Manual,Second Owner,21.9 kmpl,1396 CC,88.76 bhp,219.6Nm@ 1750-2750rpm
CarID6519,Tata Tiago NRG Petrol AMT,2560,Automatic,First Owner,24.0 kmpl,1199 CC,83.81 bhp,114Nm@ 3500rpm
CarID6520,Maruti Alto LX,60000,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
CarID6521,Maruti Wagon R VXI BS IV,80000,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
CarID6522,Maruti 800 DX,50000,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
CarID6523,Chevrolet Enjoy TCDi LS 8 Seater,120000,Manual,First Owner,18.2 kmpl,1248 CC,73.8 bhp,172.5Nm@ 1750rpm
CarID6524,Honda City V MT,120000,Manual,Second Owner,16.8 kmpl,1497 CC,116.3 bhp,146Nm@ 4800rpm
CarID6525,Hyundai EON Magna Plus,47000,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm
CarID6526,Tata Hexa XT,45000,Manual,First Owner,17.6 kmpl,2179 CC,153.86 bhp,400Nm@ 1750-2500rpm
CarID6527,Toyota Innova 2.5 GX 8 STR,90000,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm)
CarID6528,Hyundai i20 Asta 1.4 CRDi,110000,Manual,Second Owner,21.27 kmpl,1396 CC,88.76 bhp,219.6Nm@ 1500-2750rpm
CarID6529,Mahindra Scorpio 1.99 S10,95000,Manual,First Owner,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm
CarID6530,Hyundai Verna 1.6 CRDI,103655,Manual,Second Owner,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm
CarID6531,Hyundai i20 Petrol CVT Asta,25000,Automatic,Second Owner,17.4 kmpl,1197 CC,81.86 bhp,114.73nm@ 4000rpm
CarID6532,Renault Duster 110PS Diesel RxZ,80000,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm
CarID6533,Tata Nano Twist XT,50000,Manual,Second Owner,25.4 kmpl,624 CC,37.5 bhp,51Nm@ 4000+/-500rpm
CarID6534,Mahindra XUV500 W10 2WD,56975,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
CarID6535,Hyundai Santro Xing GL,110000,Manual,First Owner,0.0 kmpl,1086 CC,62 bhp,96.1Nm@ 3000rpm
CarID6536,Maruti Alto LX BSIII,80000,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
CarID6537,Hyundai Santro AT CNG,74770,Manual,Third Owner,,,,
CarID6538,Ford Fiesta EXi 1.4 TDCi Ltd,187000,Manual,Second Owner,17.8 kmpl,1399 CC,68 bhp,"16.3@ 2,000(kgm@ rpm)"
CarID6539,Ford Fiesta Classic 1.4 Duratorq LXI,69000,Manual,First Owner,18.6 kmpl,1388 CC,67 bhp,160Nm@ 2000rpm
CarID6540,Ford EcoSport 1.5 TDCi Titanium BSIV,206000,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm
CarID6541,Ford EcoSport 1.5 TDCi Signature BSIV,27000,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm
CarID6542,Ford Ecosport 1.5 DV5 MT Titanium Optional,132000,Manual,Second Owner,22.7 kmpl,1498 CC,89.84 bhp,204Nm@ 2000-2750rpm
CarID6543,Ford Aspire Titanium Diesel BSIV,75000,Manual,First Owner,26.1 kmpl,1498 CC,99.23 bhp,215Nm@ 1750-3000rpm
CarID6544,Ford Figo Aspire Titanium,18000,Manual,Second Owner,18.5 kmpl,1194 CC,94.93 bhp,119Nm@ 4250rpm
CarID6545,Mahindra Verito 1.5 D2 BSIII,218000,Manual,First Owner,21.0 kmpl,1461 CC,64.1 bhp,160Nm@ 2000rpm
CarID6546,Hyundai i20 2015-2017 Magna 1.4 CRDi,10000,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
CarID6547,Maruti Swift VDi BSIII W/ ABS,80000,Manual,First Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm
CarID6548,Mahindra Verito 1.5 D2 BSIII,215000,Manual,First Owner,21.0 kmpl,1461 CC,64.1 bhp,160Nm@ 2000rpm
CarID6549,Ford Fiesta Classic 1.4 Duratorq CLXI,137000,Manual,First Owner,17.8 kmpl,1399 CC,67 bhp,160Nm@ 2000rpm
CarID6550,Volkswagen Vento Diesel Highline,65000,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm
CarID6551,Honda City 2017-2020 GXi,120000,Manual,Third Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)"
CarID6552,Maruti Celerio VXI AT,10000,Automatic,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
CarID6553,Datsun GO Plus A,20000,Manual,First Owner,20.62 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm
CarID6554,Ford Fiesta Classic 1.4 Duratorq LXI,93500,Manual,Second Owner,18.6 kmpl,1388 CC,67 bhp,160Nm@ 2000rpm
CarID6555,Jaguar XE 2016-2019 2.0L Diesel Prestige,9000,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
CarID6556,Lexus ES 300h,20000,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm
CarID6557,Jaguar XF 2.0 Diesel Portfolio,45000,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
CarID6558,Tata Safari Storme EX,110000,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm
CarID6559,Volvo XC40 D4 Inscription BSIV,20000,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm
CarID6560,Toyota Camry 2.5 Hybrid,68089,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm
CarID6561,Maruti Wagon R LXI,58343,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm
CarID6562,Maruti Baleno Alpha 1.3,38817,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID6563,Honda Jazz VX,56494,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
CarID6564,Toyota Innova 2.5 VX (Diesel) 7 Seater,79328,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
CarID6565,Maruti Swift AMT VVT VXI,5621,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
CarID6566,Toyota Etios VX,25538,Manual,First Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm
CarID6567,Maruti Swift AMT ZXI,69779,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
CarID6568,Hyundai Grand i10 1.2 CRDi Sportz,56290,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm
CarID6569,BMW X4 M Sport X xDrive20d,7500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
CarID6570,BMW X4 M Sport X xDrive20d,8500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
CarID6571,Honda Amaze V CVT Petrol BSIV,7032,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm
CarID6572,Skoda Rapid 1.6 MPI AT Elegance,11000,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm
CarID6573,Volvo V40 D3 R-Design,2000,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm
CarID6574,Jaguar XE 2016-2019 2.0L Diesel Prestige,9000,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
CarID6575,Lexus ES 300h,20000,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm
CarID6576,Jaguar XF 2.0 Diesel Portfolio,45000,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
CarID6577,Tata Safari Storme EX,110000,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm
CarID6578,Volvo XC40 D4 Inscription BSIV,20000,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm
CarID6579,Toyota Camry 2.5 Hybrid,68089,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm
CarID6580,Maruti Wagon R LXI,58343,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm
CarID6581,Maruti Baleno Alpha 1.3,38817,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID6582,Honda Jazz VX,56494,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
CarID6583,Toyota Innova 2.5 VX (Diesel) 7 Seater,79328,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
CarID6584,Maruti Swift AMT VVT VXI,5621,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
CarID6585,Toyota Etios VX,25538,Manual,First Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm
CarID6586,Maruti Swift AMT ZXI,69779,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
CarID6587,Hyundai Grand i10 1.2 CRDi Sportz,56290,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm
CarID6588,BMW X4 M Sport X xDrive20d,7500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
CarID6589,BMW X4 M Sport X xDrive20d,8500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
CarID6590,Honda Amaze V CVT Petrol BSIV,7032,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm
CarID6591,Skoda Rapid 1.6 MPI AT Elegance,11000,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm
CarID6592,Volvo V40 D3 R-Design,2000,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm
CarID6593,Maruti Swift Dzire LDI,70000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
CarID6594,Hyundai Santro Xing GLS,56000,Manual,Third Owner,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm
CarID6595,Hyundai i20 Sportz 1.4 CRDi,80000,Manual,Second Owner,21.9 kmpl,1396 CC,88.76 bhp,219.6Nm@ 1750-2750rpm
CarID6596,Hyundai Santro Magna BSIV,5000,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm
CarID6597,Mahindra XUV500 W8 4WD,100000,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
CarID6598,BMW X5 3.0d,60000,Automatic,Third Owner,11.0 kmpl,2993 CC,235 bhp,"53@ 2,000-2,750(kgm@ rpm)"
CarID6599,BMW 5 Series 520d Sedan,70000,Automatic,Third Owner,,,,
CarID6600,Skoda Rapid 1.5 TDI Ambition,65000,Manual,Second Owner,21.14 kmpl,1498 CC,103.52 bhp,250Nm@ 1500-2500rpm
CarID6601,Mahindra Scorpio S10 7 Seater,70000,Manual,Third Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm
CarID6602,Chevrolet Enjoy TCDi LTZ 7 Seater,60000,Manual,First Owner,18.2 kmpl,1248 CC,73.8 bhp,172.5Nm@ 1750rpm
CarID6603,Maruti Ciaz 1.3 Alpha,82000,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
CarID6604,Tata Aria Pleasure 4x2,80000,Manual,Second Owner,13.7 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm
CarID6605,Mahindra KUV 100 mFALCON G80 K6 AW,5000,Manual,Second Owner,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm
CarID6606,Renault Duster 110PS Diesel RxL,133000,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm
CarID6607,Honda WR-V i-VTEC VX,25000,Manual,Second Owner,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
CarID6608,Tata Zest Revotron 1.2 XT,15000,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm
CarID6609,Hyundai Creta 1.4 CRDi S,40000,Manual,First Owner,21.38 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm
CarID6610,Volkswagen Ameo 1.2 MPI Comfortline,35000,Manual,First Owner,17.0 kmpl,1198 CC,73.75 bhp,110Nm@ 3750rpm
CarID6611,Mahindra Bolero 2011-2019 ZLX,70000,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
CarID6612,Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,152000,Manual,Fourth & Above Owner,10.5 kmpl,2609 CC,120 bhp,290Nm@ 1800-2800rpm
CarID6613,Maruti 800 AC BSIII,100000,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
CarID6614,Hyundai Verna 1.6 CRDI,80000,Manual,Second Owner,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm
CarID6615,Tata Indica V2 DLE BSII,100000,Manual,Second Owner,17.2 kmpl,1396 CC,53.5 bhp,"8.5@ 2,500(kgm@ rpm)"
CarID6616,Renault KWID RXT,50000,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm
CarID6617,Hyundai i20 Active 1.2 S,40000,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm
CarID6618,Renault KWID 1.0 RXT Optional,60000,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
CarID6619,Hyundai i20 1.2 Spotz,40000,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm
CarID6620,Honda Jazz 1.5 VX i DTEC,60000,Manual,First Owner,27.3 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm
CarID6621,Maruti Swift VDI,90000,Manual,First Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID6622,Maruti Swift Dzire ZDI,90000,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID6623,Maruti Alto K10 LXI,60000,Manual,Second Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
CarID6624,Maruti Swift Dzire ZDI,80000,Manual,Fourth & Above Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID6625,Mahindra Scorpio VLX 2WD BSIV,120000,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm
CarID6626,Tata Tiago 1.2 Revotron XZ,40000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
CarID6627,Mahindra XUV500 W6 2WD,91000,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
CarID6628,Hyundai Santro Xing XK eRLX Euro II,80000,Manual,Third Owner,17.8 kmpl,1086 CC,63 bhp,"9.8@ 3,000(kgm@ rpm)"
CarID6629,Maruti 800 AC,73257,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
CarID6630,Mahindra Bolero Pik-Up CBC 1.7T,80000,Manual,First Owner,0.0 kmpl,2523 CC,70 bhp,200Nm@ 1400-2200rpm
CarID6631,Tata Tiago 2019-2020 XZ,15000,Manual,First Owner,23.84 kmpl,1199 CC,83.83 bhp,114Nm@ 3500rpm
CarID6632,Hyundai Verna CRDi SX ABS,110000,Manual,Second Owner,18.1 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)"
CarID6633,Skoda Rapid 1.5 TDI Ambition BSIV,40000,Manual,First Owner,21.13 kmpl,1498 CC,108.6 bhp,250Nm@ 1500-2500rpm
CarID6634,Nissan Sunny Diesel XV,212000,Manual,First Owner,21.64 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm
CarID6635,Maruti Swift Dzire ZDI,30000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
CarID6636,Hyundai Santro Asta BSIV,30000,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm
CarID6637,Hyundai i20 1.2 Spotz,30000,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm
CarID6638,Tata Tiago 1.2 Revotron XZ,15000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
CarID6639,Toyota Innova Crysta 2.4 ZX AT,1000,Automatic,First Owner,13.68 kmpl,2393 CC,147.51 bhp,360Nm@ 1400-2600rpm
CarID6640,Maruti 800 AC,26320,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
CarID6641,Hyundai i20 Asta 1.4 CRDi (Diesel),135000,Manual,Second Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm
CarID6642,Honda Civic 1.8 V MT,100000,Manual,Third Owner,13.5 kmpl,1799 CC,130 bhp,172Nm@ 4300rpm
CarID6643,Maruti Eeco 5 Seater AC BSIV,120000,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm
CarID6644,Mahindra Xylo E8 ABS Airbag,230000,Manual,First Owner,14.0 kmpl,2498 CC,112 bhp,260 Nm at 1800-2200 rpm
CarID6645,Renault KWID 1.0 RXT Optional,60000,Manual,Second Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
CarID6646,BMW 3 Series 320d Highline,80000,Automatic,Second Owner,16.07 kmpl,1995 CC,181 bhp,380Nm@ 1750-3000rpm
CarID6647,Maruti Swift Dzire VDi,190000,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
CarID6648,Maruti Eeco 5 Seater AC BSIV,120000,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm
CarID6649,Toyota Innova 2.5 GX (Diesel) 8 Seater,217000,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
CarID6650,Ford Ikon 1.8 D,90000,Manual,Third Owner,,,,
CarID6651,Maruti Celerio VXI,29000,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
CarID6652,Hyundai Santro Xing GL CNG,120000,Manual,Fourth & Above Owner,,,,
CarID6653,Maruti Wagon R LX Minor,120000,Manual,Third Owner,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm
CarID6654,Mahindra XUV500 W6 2WD,90000,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
CarID6655,Hyundai i20 1.2 Asta Option,30000,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm
CarID6656,Maruti Celerio ZXI Optional AMT BSIV,30000,Automatic,Second Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
CarID6657,Hyundai Grand i10 Magna,56000,Manual,Third Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm
CarID6658,Toyota Innova 2.5 VX (Diesel) 8 Seater,90000,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm
CarID6659,Mahindra TUV 300 T8,120000,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm
CarID6660,Maruti Swift VDI BSIV,60000,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID6661,Maruti Swift Dzire ZDi,147000,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
CarID6662,Maruti Wagon R VXI BSIII,35000,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
CarID6663,Hyundai i20 1.2 Spotz,19500,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm
CarID6664,Hyundai i20 Active 1.2 SX,38426,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm
CarID6665,Maruti Swift VXI Windsong Limited edition,35000,Manual,Second Owner,20.4 kmpl,1197 CC,83.11 bhp,115Nm@ 4000rpm
CarID6666,Maruti Wagon R LXI BS IV,35000,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
CarID6667,Maruti Alto LXi,50000,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
CarID6668,Chevrolet Beat Diesel LT,120000,Manual,First Owner,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm
CarID6669,Tata Indica Vista TDI LS,120000,Manual,First Owner,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm
CarID6670,Ford Figo Diesel EXI,112000,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm
CarID6671,Mahindra Scorpio EX,70000,Manual,Third Owner,14.0 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm
CarID6672,Skoda Rapid 1.6 TDI Ambition Plus Alloy,145000,Manual,First Owner,20.5 kmpl,1598 CC,103.5 bhp,250Nm@ 1500-2500rpm
CarID6673,Tata Indigo LX,135000,Manual,First Owner,17.0 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)"
CarID6674,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,500000,Manual,Second Owner,12.99 kmpl,2494 CC,100.57 bhp,200Nm@ 1400-3400rpm
CarID6675,Tata Indigo TDI,146000,Manual,First Owner,19.61 kmpl,1405 CC,70 bhp,135.4Nm@ 2500
CarID6676,Hyundai Grand i10 1.2 Kappa Sportz BSIV,10000,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm
CarID6677,Volkswagen Polo 1.5 TDI Comfortline,50000,Manual,First Owner,20.14 kmpl,1498 CC,88.5 bhp,230Nm@ 1500-2500rpm
CarID6678,Hyundai Xcent 1.2 VTVT S,25000,Manual,First Owner,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm
CarID6679,Renault KWID 1.0,20000,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
CarID6680,Honda Civic 1.8 S MT,70000,Manual,Second Owner,13.5 kmpl,1799 CC,130 bhp,172Nm@ 4300rpm
CarID6681,Tata Indigo CS eLX BS IV,50000,Manual,First Owner,25.0 kmpl,1396 CC,69.01 bhp,140Nm@ 1800-3000rpm
CarID6682,Audi Q3 35 TDI Quattro Technology,25000,Automatic,Second Owner,15.17 kmpl,1968 CC,181 bhp,380Nm@ 1750-3000rpm
CarID6683,Hyundai i20 1.4 CRDi Asta,100000,Manual,Second Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm
CarID6684,Tata Nexon 1.2 Revotron XZ Plus,20000,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm
CarID6685,Hyundai i20 1.4 CRDi Asta,155000,Manual,First Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm
CarID6686,Ford Figo Diesel LXI,70000,Manual,Fourth & Above Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm
CarID6687,Maruti SX4 VDI,25000,Manual,Second Owner,21.5 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm
CarID6688,Maruti 800 EX 5 Speed,120000,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
CarID6689,Chevrolet Enjoy TCDi LTZ 7 Seater,90000,Manual,First Owner,18.2 kmpl,1248 CC,73.8 bhp,172.5Nm@ 1750rpm
CarID6690,Jaguar XE 2016-2019 2.0L Diesel Prestige,9000,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
CarID6691,Lexus ES 300h,20000,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm
CarID6692,Jaguar XF 2.0 Diesel Portfolio,45000,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
CarID6693,Tata Safari Storme EX,110000,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm
CarID6694,Volvo XC40 D4 Inscription BSIV,20000,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm
CarID6695,Toyota Camry 2.5 Hybrid,68089,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm
CarID6696,Maruti Wagon R LXI,58343,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm
CarID6697,Maruti Baleno Alpha 1.3,38817,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
CarID6698,Honda Jazz VX,56494,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
