,brand,year,selling_price,fuel,seller_type,mileage
7242,Mahindra,2017,690000,Diesel,Individual,25.32 kmpl
7243,Maruti,2012,375000,Diesel,Individual,19.3 kmpl
7244,Ford,2017,620000,Petrol,Individual,18.12 kmpl
7245,Hyundai,2015,300000,LPG,Individual,13.45 km/kg
7246,Maruti,2016,370000,Petrol,Individual,15.37 kmpl
7247,Mahindra,2013,770000,Diesel,Individual,16.55 kmpl
7248,Hyundai,2014,500000,Petrol,Individual,19.1 kmpl
7249,Mahindra,2017,450000,Diesel,Individual,25.32 kmpl
7250,Hyundai,2013,195000,Petrol,Individual,17.92 kmpl
7251,Maruti,2018,472000,Petrol,Individual,20.51 kmpl
7252,Maruti,2014,250000,Petrol,Individual,23.95 kmpl
7253,Chevrolet,2011,165000,Diesel,Individual,25.44 kmpl
7254,Tata,2018,525000,Diesel,Individual,20.65 kmpl
7255,Maruti,2003,145000,Petrol,Individual,18.9 kmpl
7256,Tata,2013,325000,Diesel,Individual,22.3 kmpl
7257,Mahindra,2017,660000,Diesel,Individual,16.5 kmpl
7258,Ford,2014,310000,Diesel,Individual,19.68 kmpl
7259,Mahindra,2008,250000,Diesel,Individual,13.6 kmpl
7260,Ford,2014,330000,Diesel,Individual,19.68 kmpl
7261,Ford,2012,250000,Diesel,Individual,20.0 kmpl
7262,Mahindra,2017,650000,Diesel,Individual,17.45 kmpl
7263,Maruti,2016,305000,Petrol,Individual,23.95 kmpl
7264,Maruti,2015,600000,Diesel,Individual,26.21 kmpl
7265,Maruti,2015,280000,Petrol,Individual,20.51 kmpl
7266,Tata,2011,153000,Diesel,Individual,23.57 kmpl
7267,Mahindra,2018,700000,Diesel,Individual,18.49 kmpl
7268,Renault,2017,325000,Petrol,Individual,25.17 kmpl
7269,Maruti,2016,305000,Petrol,Individual,23.95 kmpl
7270,Maruti,2006,155000,Petrol,Individual,16.1 kmpl
7271,Maruti,2012,235000,Petrol,Individual,20.92 kmpl
7273,Maruti,2016,500000,Petrol,Individual,20.4 kmpl
7274,Mahindra,2004,120000,Diesel,Individual,13.6 kmpl
7276,Skoda,2016,675000,Diesel,Dealer,21.66 kmpl
7277,Toyota,2014,950000,Diesel,Dealer,12.99 kmpl
7278,Mahindra,2018,1051000,Diesel,Dealer,15.1 kmpl
7279,Volkswagen,2016,591000,Diesel,Dealer,21.49 kmpl
7280,Hyundai,2015,585000,Diesel,Dealer,22.54 kmpl
7281,Honda,2017,1025000,Petrol,Dealer,18.0 kmpl
7282,Maruti,2014,450000,Diesel,Dealer,28.4 kmpl
7283,Hyundai,2014,484999,Diesel,Dealer,22.54 kmpl
7284,Honda,2018,650000,Diesel,Dealer,27.3 kmpl
7285,Maruti,2014,434999,Diesel,Dealer,28.4 kmpl
7286,Ford,2011,195000,Diesel,Dealer,20.0 kmpl
7287,Mahindra,2019,1000000,Diesel,Dealer,17.3 kmpl
7288,Hyundai,2013,650000,Diesel,Dealer,14.62 kmpl
7289,Chevrolet,2014,190000,Diesel,Dealer,25.44 kmpl
7290,Maruti,2013,409999,Diesel,Dealer,28.4 kmpl
7291,Hyundai,2016,1050000,Diesel,Dealer,17.01 kmpl
7292,Volkswagen,2015,651000,Diesel,Dealer,22.15 kmpl
7293,Maruti,2015,650000,Diesel,Dealer,23.65 kmpl
7294,Skoda,2017,750000,Diesel,Dealer,21.14 kmpl
7295,Volkswagen,2012,799000,Diesel,Dealer,14.3 kmpl
7296,Skoda,2010,355000,Diesel,Individual,18.7 kmpl
7297,Hyundai,2015,600000,Diesel,Individual,23.9 kmpl
7298,Maruti,2018,685000,Diesel,Individual,28.4 kmpl
7299,Maruti,2018,509999,Diesel,Individual,28.4 kmpl
7300,Maruti,2012,150000,CNG,Individual,26.83 km/kg
7301,Maruti,2017,650000,Diesel,Individual,19.3 kmpl
7303,Mahindra,2012,675000,Diesel,Individual,15.1 kmpl
7304,Renault,2018,319000,Petrol,Individual,24.04 kmpl
7305,Honda,2019,640000,Petrol,Individual,19.5 kmpl
7306,Hyundai,2017,650000,Petrol,Individual,18.6 kmpl
7307,Maruti,2015,650000,Diesel,Individual,20.77 kmpl
7308,Maruti,2010,155000,CNG,Individual,26.83 km/kg
7309,Maruti,2015,650000,Diesel,Individual,20.77 kmpl
7310,Maruti,2008,175000,Diesel,Individual,17.8 kmpl
7311,Hyundai,2014,375000,Diesel,Individual,24.0 kmpl
7312,Hyundai,2014,430000,Diesel,Individual,24.0 kmpl
7313,Tata,2008,65000,Diesel,Individual,17.2 kmpl
7314,Hyundai,2009,150000,Petrol,Individual,13.2 kmpl
7315,Hyundai,2019,620000,Petrol,Individual,17.19 kmpl
7316,Ford,2013,250000,Petrol,Individual,14.09 kmpl
7317,Maruti,2011,275000,Diesel,Individual,21.1 kmpl
7318,Chevrolet,2013,454000,Diesel,Individual,13.58 kmpl
7319,Mahindra,2017,600000,Diesel,Individual,18.49 kmpl
7320,Volkswagen,2011,400000,Diesel,Individual,20.54 kmpl
7321,Mahindra,2007,180000,Diesel,Individual,19.2 kmpl
7322,Maruti,2016,750000,Diesel,Individual,24.3 kmpl
7323,Maruti,2016,500000,Petrol,Individual,20.4 kmpl
7324,Audi,2017,2825000,Diesel,Dealer,15.73 kmpl
7325,Honda,2020,2125000,Diesel,Dealer,26.8 kmpl
7326,BMW,2018,3350000,Diesel,Dealer,19.62 kmpl
7327,Honda,2019,840000,Petrol,Individual,18.2 kmpl
7328,Honda,2015,1000000,Diesel,Individual,24.5 kmpl
7329,Maruti,2017,740000,Diesel,Individual,27.39 kmpl
7330,Volkswagen,2018,1290000,Diesel,Dealer,22.15 kmpl
7331,Toyota,2018,1800000,Diesel,Dealer,11.36 kmpl
7332,Hyundai,2020,775000,Petrol,Dealer,20.7 kmpl
7333,Renault,2017,695000,Diesel,Dealer,21.04 kmpl
7334,Hyundai,2018,730000,Petrol,Dealer,17.4 kmpl
7335,Chevrolet,2016,1295000,Diesel,Dealer,11.45 kmpl
7336,Isuzu,2016,1160000,Diesel,Dealer,12.08 kmpl
7337,Mercedes-Benz,2017,3300000,Diesel,Dealer,0.0 kmpl
7338,Hyundai,2018,540000,Petrol,Dealer,20.3 kmpl
7339,Maruti,2016,434999,Petrol,Dealer,23.1 kmpl
7340,Mercedes-Benz,2018,4600000,Diesel,Dealer,17.9 kmpl
7341,Force,2018,910000,Diesel,Dealer,17.0 kmpl
7342,Hyundai,2015,850000,Diesel,Dealer,19.67 kmpl
7343,BMW,2019,5800000,Diesel,Dealer,16.78 kmpl
7344,Honda,2014,520000,Diesel,Individual,25.8 kmpl
7345,Mahindra,2018,650000,Diesel,Individual,14.95 kmpl
7346,Maruti,2011,430000,Diesel,Individual,19.3 kmpl
7347,Hyundai,2013,360000,Diesel,Individual,21.9 kmpl
7348,Hyundai,2013,350000,Diesel,Individual,21.9 kmpl
7349,Maruti,2016,791000,Diesel,Individual,24.3 kmpl
7350,Toyota,2015,950000,Diesel,Individual,12.99 kmpl
7351,Maruti,2019,690000,Diesel,Individual,28.4 kmpl
7352,Hyundai,2017,860000,Diesel,Individual,22.0 kmpl
7353,Maruti,2012,371000,Diesel,Individual,19.3 kmpl
7354,Tata,2008,45000,Diesel,Individual,16.8 kmpl
7355,Ford,2006,55000,Diesel,Individual,17.8 kmpl
7356,Volkswagen,2011,240000,Diesel,Individual,20.54 kmpl
7357,Maruti,2014,495000,Diesel,Individual,25.2 kmpl
7359,Honda,2015,671000,Petrol,Dealer,18.7 kmpl
7360,Maruti,2017,693000,Diesel,Dealer,25.2 kmpl
7362,Honda,2016,802999,Diesel,Dealer,26.0 kmpl
7363,Honda,2017,890000,Petrol,Individual,17.8 kmpl
7364,Maruti,2015,495000,Diesel,Dealer,28.4 kmpl
7365,Maruti,2018,545000,Petrol,Dealer,23.1 kmpl
7366,Maruti,2018,775000,Petrol,Dealer,21.4 kmpl
7367,Honda,2017,925000,Diesel,Dealer,25.6 kmpl
7368,Mahindra,2019,1450000,Diesel,Individual,17.3 kmpl
7369,Maruti,2018,790000,Diesel,Dealer,28.4 kmpl
7370,Toyota,2017,1789999,Diesel,Dealer,13.68 kmpl
7371,Maruti,2017,620000,Petrol,Dealer,21.01 kmpl
7372,Maruti,2016,375000,Diesel,Dealer,27.62 kmpl
7374,Audi,2016,2450000,Diesel,Dealer,18.25 kmpl
7375,Mahindra,2014,850000,Diesel,Dealer,15.1 kmpl
7376,Maruti,2017,750000,Petrol,Dealer,19.56 kmpl
7377,Maruti,2018,775000,Petrol,Dealer,21.01 kmpl
7378,Maruti,2008,260000,Diesel,Individual,17.8 kmpl
7379,Audi,2013,2000000,Diesel,Individual,17.68 kmpl
7380,Hyundai,2017,300000,Petrol,Individual,21.1 kmpl
7381,Mahindra,2016,1300000,Diesel,Individual,16.0 kmpl
7382,Maruti,2017,380000,Petrol,Individual,23.1 kmpl
7383,Hyundai,2017,480000,Petrol,Individual,18.9 kmpl
7384,Maruti,2016,240000,Petrol,Individual,22.74 kmpl
7385,Hyundai,2014,500000,Petrol,Individual,17.43 kmpl
7386,Maruti,2015,420000,Petrol,Individual,20.4 kmpl
7387,Ford,2011,130000,Diesel,Individual,20.0 kmpl
7388,Maruti,2012,110000,Petrol,Individual,20.92 kmpl
7389,Maruti,2007,120000,Petrol,Individual,19.7 kmpl
7390,Maruti,2017,700000,Diesel,Individual,28.4 kmpl
7391,Maruti,2018,550000,Diesel,Individual,28.4 kmpl
7392,Tata,2014,190000,Diesel,Individual,19.09 kmpl
7393,Toyota,2018,665000,Diesel,Individual,23.59 kmpl
7394,Mahindra,2014,445000,Diesel,Individual,14.95 kmpl
7395,Hyundai,2012,340000,Diesel,Dealer,21.9 kmpl
7396,Hyundai,2009,330000,Diesel,Individual,13.6 kmpl
7397,Tata,2012,270000,Diesel,Individual,21.02 kmpl
7398,Mahindra,2015,1044999,Diesel,Individual,16.0 kmpl
7399,Maruti,2009,279000,Diesel,Individual,17.8 kmpl
7400,Ford,2018,620000,Petrol,Individual,20.4 kmpl
7401,Skoda,2007,250000,Diesel,Individual,16.6 kmpl
7402,Hyundai,2012,475000,Petrol,Individual,15.74 kmpl
7403,Chevrolet,2016,750000,Diesel,Individual,14.81 kmpl
7404,Mitsubishi,2015,1250000,Diesel,Individual,13.5 kmpl
7405,Hyundai,2014,250000,Petrol,Individual,21.1 kmpl
7406,Honda,2013,445000,Diesel,Individual,25.8 kmpl
7407,Volkswagen,2010,400000,Diesel,Individual,15.0 kmpl
7408,Hyundai,2010,350000,Diesel,Individual,23.0 kmpl
7409,Skoda,2012,295000,Diesel,Individual,20.5 kmpl
7410,Maruti,2018,600000,Petrol,Individual,21.21 kmpl
7411,Toyota,2018,1650000,Diesel,Individual,13.68 kmpl
7412,Maruti,2012,100000,Petrol,Individual,16.1 kmpl
7413,Ford,2018,690000,Petrol,Individual,20.4 kmpl
7414,Hyundai,2018,710000,Petrol,Individual,18.6 kmpl
7415,Hyundai,2018,350000,Petrol,Individual,20.3 kmpl
7416,Maruti,2012,220000,Petrol,Individual,20.92 kmpl
7417,Renault,2019,700000,Petrol,Individual,20.0 kmpl
7418,Hyundai,2013,198000,Petrol,Individual,21.1 kmpl
7419,Hyundai,2011,350000,Diesel,Individual,23.0 kmpl
7420,Tata,2011,210000,Diesel,Individual,23.57 kmpl
7421,Tata,2011,210000,Diesel,Individual,23.03 kmpl
7423,Maruti,2014,375000,Diesel,Individual,23.2 kmpl
7424,Maruti,2012,380000,Petrol,Individual,17.5 kmpl
7425,Honda,2010,360000,Petrol,Individual,17.0 kmpl
7426,Mahindra,2015,944999,Diesel,Individual,15.1 kmpl
7427,Chevrolet,2016,620000,Diesel,Individual,13.58 kmpl
7428,Toyota,2018,780000,Diesel,Individual,23.59 kmpl
7429,Maruti,2020,445000,Petrol,Individual,21.21 kmpl
7430,Hyundai,2018,575000,Petrol,Individual,17.36 kmpl
7431,Maruti,2018,975000,Diesel,Individual,25.1 kmpl
7432,Tata,2019,450000,Petrol,Individual,23.84 kmpl
7434,Ford,2017,495000,Diesel,Individual,25.83 kmpl
7435,Toyota,2013,830000,Diesel,Individual,12.99 kmpl
7436,Mahindra,2012,800000,Diesel,Individual,15.1 kmpl
7438,Maruti,2013,300000,Diesel,Individual,23.2 kmpl
7439,Mahindra,2003,200000,Diesel,Individual,10.5 kmpl
7440,Honda,2017,480000,Petrol,Dealer,18.5 kmpl
7441,Honda,2017,950000,Diesel,Dealer,21.9 kmpl
7442,Honda,2017,840000,Petrol,Dealer,15.4 kmpl
7443,Hyundai,2017,800000,Diesel,Individual,23.9 kmpl
7444,Volkswagen,2017,750000,Diesel,Individual,22.27 kmpl
7445,Hyundai,2017,254999,Petrol,Individual,21.1 kmpl
7446,Maruti,2016,725000,Diesel,Individual,24.52 kmpl
7447,Mercedes-Benz,2016,1859000,Diesel,Individual,19.7 kmpl
7448,Chevrolet,2012,145000,Petrol,Individual,18.6 kmpl
7449,Tata,2018,750000,Petrol,Individual,17.0 kmpl
7450,Volkswagen,2017,655000,Diesel,Individual,22.0 kmpl
7451,Ford,2011,210000,Diesel,Individual,20.0 kmpl
7452,Honda,2011,450000,Petrol,Individual,17.0 kmpl
7453,Hyundai,2019,466000,Petrol,Individual,20.3 kmpl
7455,Ford,2015,580000,Diesel,Individual,25.83 kmpl
7456,Hyundai,2019,430000,Petrol,Individual,20.3 kmpl
7457,Tata,2012,155000,Diesel,Individual,23.03 kmpl
7458,Datsun,2017,240000,Petrol,Individual,22.5 kmpl
7459,Toyota,2016,540000,Petrol,Individual,16.78 kmpl
7460,Tata,2013,250000,Diesel,Individual,19.09 kmpl
7461,Tata,2012,260000,Diesel,Individual,25.0 kmpl
7462,Mahindra,2011,550000,Diesel,Individual,12.05 kmpl
7463,Ford,2014,550000,Petrol,Dealer,18.88 kmpl
7464,Renault,2015,600000,Diesel,Individual,19.01 kmpl
7465,Ford,2017,550000,Diesel,Individual,25.83 kmpl
7466,Mahindra,2011,370000,Diesel,Individual,13.6 kmpl
7467,Hyundai,2008,250000,Petrol,Individual,19.81 kmpl
7468,Maruti,2005,125000,Petrol,Individual,19.7 kmpl
7469,Tata,2010,200000,Diesel,Individual,17.0 kmpl
7470,Honda,2017,675000,Diesel,Dealer,25.5 kmpl
7471,Mitsubishi,1999,150000,Diesel,Individual,14.8 kmpl
7472,Tata,2010,290000,Petrol,Individual,15.64 kmpl
7474,Maruti,2018,889000,Diesel,Individual,28.09 kmpl
7475,Volkswagen,2016,400000,Petrol,Individual,17.0 kmpl
7476,Renault,2018,390000,Petrol,Individual,25.17 kmpl
7477,Jeep,2017,1550000,Diesel,Individual,17.1 kmpl
7478,Hyundai,2014,600000,Diesel,Individual,22.32 kmpl
7479,Hyundai,2018,800000,Petrol,Individual,17.4 kmpl
7480,Maruti,2013,600000,Diesel,Individual,20.77 kmpl
7481,Hyundai,2015,795000,Petrol,Individual,17.01 kmpl
7482,Hyundai,2016,735000,Diesel,Individual,22.54 kmpl
7483,Skoda,2005,250000,Diesel,Individual,16.4 kmpl
7484,Renault,2018,400000,Petrol,Individual,24.04 kmpl
7485,Hyundai,2005,130000,Diesel,Individual,13.1 kmpl
7486,Renault,2015,600000,Diesel,Individual,21.04 kmpl
7487,Mahindra,2014,395000,Diesel,Individual,14.0 kmpl
7488,Hyundai,2016,720000,Diesel,Individual,21.19 kmpl
7489,Honda,2011,450000,Petrol,Individual,16.8 kmpl
7490,Ford,2018,700000,Petrol,Individual,18.16 kmpl
7491,Honda,2015,1000000,Diesel,Individual,24.5 kmpl
7492,Hyundai,2020,500000,Petrol,Individual,20.3 kmpl
7493,Maruti,2007,125000,Petrol,Individual,16.1 kmpl
7494,Renault,2015,690000,Diesel,Individual,21.04 kmpl
7495,Jeep,2017,1550000,Diesel,Individual,17.1 kmpl
7496,Tata,2013,170000,Petrol,Individual,15.3 kmpl
7497,Fiat,2010,275000,Diesel,Individual,20.4 kmpl
7498,Toyota,2007,500000,Diesel,Individual,12.8 kmpl
7499,Volkswagen,2013,950000,Diesel,Individual,19.33 kmpl
7500,Maruti,2019,802999,Diesel,Individual,28.4 kmpl
7501,Maruti,2013,470000,Diesel,Individual,23.4 kmpl
7502,Renault,2015,300000,Petrol,Individual,25.17 kmpl
7503,Renault,2014,600000,Diesel,Individual,19.01 kmpl
7504,Ford,2013,275000,Diesel,Individual,20.0 kmpl
7505,Mahindra,2018,700000,Diesel,Individual,25.32 kmpl
7506,Mercedes-Benz,2014,3250000,Diesel,Individual,11.3 kmpl
7507,Volkswagen,2020,800000,Diesel,Individual,21.66 kmpl
7508,Audi,2014,2200000,Diesel,Individual,17.68 kmpl
7509,Hyundai,2007,245000,Diesel,Individual,18.1 kmpl
7510,Hyundai,2010,310000,Diesel,Individual,16.8 kmpl
7511,Hyundai,2007,245000,Diesel,Individual,18.1 kmpl
7512,Volkswagen,2011,450000,Petrol,Individual,16.47 kmpl
7513,Volkswagen,2013,850000,Diesel,Individual,16.96 kmpl
7514,Honda,2004,325000,Petrol,Individual,10.1 kmpl
7515,Maruti,2013,409999,Diesel,Individual,22.9 kmpl
7516,Volvo,2018,5500000,Diesel,Individual,11.2 kmpl
7517,Hyundai,2015,1000000,Diesel,Individual,19.67 kmpl
7518,Hyundai,2016,590000,Diesel,Individual,24.4 kmpl
7519,Nissan,2019,1200000,Diesel,Individual,20.45 kmpl
7520,Ford,2008,175000,Diesel,Individual,17.8 kmpl
7521,Chevrolet,2011,300000,Diesel,Individual,16.52 kmpl
7522,Toyota,2017,2175000,Diesel,Individual,11.36 kmpl
7523,Honda,2019,1110000,Diesel,Individual,25.6 kmpl
7524,Mitsubishi,2000,150000,Diesel,Individual,14.8 kmpl
7525,Volkswagen,2013,325000,Diesel,Individual,20.54 kmpl
7526,Ford,2010,325000,Diesel,Individual,17.8 kmpl
7527,Honda,2008,280000,Petrol,Individual,17.7 kmpl
7529,Honda,2016,765000,Diesel,Individual,26.0 kmpl
7530,Honda,2014,640000,Diesel,Individual,26.0 kmpl
7531,Tata,2007,65000,Diesel,Individual,17.88 kmpl
7532,Skoda,2007,195000,Diesel,Individual,18.7 kmpl
7533,Maruti,2017,295000,Petrol,Individual,24.7 kmpl
7534,Maruti,2012,625000,Diesel,Individual,23.4 kmpl
7535,Maruti,2009,160000,Petrol,Individual,18.9 kmpl
7536,Maruti,2015,330000,Petrol,Individual,23.1 kmpl
7537,Ford,2010,180000,Petrol,Individual,15.6 kmpl
7539,Maruti,2012,150000,Petrol,Individual,14.0 kmpl
7540,Hyundai,2011,300000,Petrol,Individual,19.81 kmpl
7541,Hyundai,2018,730000,Petrol,Individual,18.6 kmpl
7542,Maruti,2017,650000,Diesel,Individual,24.3 kmpl
7543,Maruti,2019,330000,CNG,Individual,33.44 km/kg
7544,Maruti,2019,366000,Petrol,Individual,23.95 kmpl
7545,Hyundai,2019,1149000,Petrol,Individual,17.0 kmpl
7546,Datsun,2016,150000,Petrol,Individual,20.63 kmpl
7547,Hyundai,2013,187000,Petrol,Individual,17.92 kmpl
7548,Tata,2011,425000,Diesel,Individual,13.93 kmpl
7549,Maruti,2012,150000,Petrol,Individual,16.1 kmpl
7550,Ford,2018,620000,Petrol,Individual,20.4 kmpl
7551,Skoda,2007,250000,Diesel,Individual,16.6 kmpl
7552,Hyundai,2012,475000,Petrol,Individual,15.74 kmpl
7553,Chevrolet,2016,750000,Diesel,Individual,14.81 kmpl
7554,Mitsubishi,2015,1250000,Diesel,Individual,13.5 kmpl
7555,Hyundai,2014,250000,Petrol,Individual,21.1 kmpl
7556,Honda,2013,445000,Diesel,Individual,25.8 kmpl
7557,Volkswagen,2010,400000,Diesel,Individual,15.0 kmpl
7558,Hyundai,2010,350000,Diesel,Individual,23.0 kmpl
7559,Skoda,2012,295000,Diesel,Individual,20.5 kmpl
7560,Maruti,2018,600000,Petrol,Individual,21.21 kmpl
7561,Toyota,2018,1650000,Diesel,Individual,13.68 kmpl
7562,Maruti,2012,100000,Petrol,Individual,16.1 kmpl
7563,Ford,2018,690000,Petrol,Individual,20.4 kmpl
7564,Hyundai,2018,710000,Petrol,Individual,18.6 kmpl
7565,Hyundai,2018,350000,Petrol,Individual,20.3 kmpl
7566,Maruti,2012,220000,Petrol,Individual,20.92 kmpl
7567,Renault,2019,700000,Petrol,Individual,20.0 kmpl
7568,Hyundai,2013,198000,Petrol,Individual,21.1 kmpl
7569,Hyundai,2011,350000,Diesel,Individual,23.0 kmpl
7570,Maruti,2016,650000,Petrol,Individual,21.4 kmpl
7571,Mahindra,2015,380000,Diesel,Individual,21.03 kmpl
7572,Tata,2014,360000,Petrol,Individual,17.57 kmpl
7573,Skoda,2012,385000,Petrol,Individual,15.0 kmpl
7574,Hyundai,2012,590000,Diesel,Individual,22.32 kmpl
7575,Mahindra,2013,750000,Diesel,Individual,15.1 kmpl
7576,Fiat,2011,254999,Diesel,Individual,20.3 kmpl
7577,Hyundai,2015,499000,Petrol,Individual,18.9 kmpl
7578,Maruti,2018,730000,Diesel,Individual,28.4 kmpl
7579,Honda,2016,650000,Diesel,Individual,27.3 kmpl
7580,Renault,2012,220000,Diesel,Individual,23.08 kmpl
7583,Tata,2006,100000,Diesel,Individual,16.8 kmpl
7584,Hyundai,2004,110000,Petrol,Individual,14.4 kmpl
7585,Tata,2009,152000,Diesel,Individual,17.0 kmpl
7586,Maruti,2020,600000,Petrol,Individual,20.89 kmpl
7587,Chevrolet,2016,620000,Diesel,Individual,13.58 kmpl
7588,Toyota,2018,780000,Diesel,Individual,23.59 kmpl
7589,Maruti,2020,445000,Petrol,Individual,21.21 kmpl
7590,Hyundai,2018,575000,Petrol,Individual,17.36 kmpl
7591,Maruti,2018,975000,Diesel,Individual,25.1 kmpl
7592,Tata,2019,450000,Petrol,Individual,23.84 kmpl
7593,Ford,2015,480000,Diesel,Individual,25.83 kmpl
7594,Maruti,2008,110000,Petrol,Individual,19.7 kmpl
7596,BMW,2018,5830000,Diesel,Individual,17.09 kmpl
7597,Hyundai,2014,415000,Petrol,Dealer,18.6 kmpl
7598,Maruti,2015,475000,Petrol,Dealer,22.0 kmpl
7599,Maruti,2017,525000,Petrol,Dealer,20.89 kmpl
7600,Maruti,2015,365000,Petrol,Dealer,20.52 kmpl
7601,Maruti,2011,375000,Diesel,Dealer,25.2 kmpl
7602,Maruti,2018,765000,Diesel,Dealer,28.4 kmpl
7603,Maruti,2019,770000,Diesel,Individual,28.4 kmpl
7604,Renault,2018,350000,Petrol,Individual,25.17 kmpl
7605,Mahindra,2015,875000,Diesel,Individual,15.4 kmpl
7606,Mahindra,2014,780000,Diesel,Dealer,15.1 kmpl
7607,Maruti,2018,990000,Diesel,Individual,25.1 kmpl
7608,Maruti,2019,800000,Diesel,Dealer,28.4 kmpl
7609,Hyundai,2012,350000,Diesel,Individual,22.32 kmpl
7610,Volkswagen,2013,325000,Diesel,Individual,22.07 kmpl
7611,Volkswagen,2013,360000,Diesel,Individual,22.07 kmpl
7612,Maruti,2010,148000,Petrol,Individual,20.92 kmpl
7613,Maruti,2017,670000,Diesel,Individual,27.39 kmpl
7614,Toyota,2014,430999,Diesel,Individual,23.59 kmpl
7615,Maruti,2017,260000,Petrol,Individual,16.8 kmpl
7616,Tata,2012,70000,Petrol,Individual,25.4 kmpl
7617,Renault,2019,300000,Petrol,Individual,23.01 kmpl
7618,Mahindra,2011,150000,Diesel,Individual,14.0 kmpl
7619,Ford,2010,260000,Diesel,Individual,20.0 kmpl
7620,Maruti,2012,320000,Diesel,Individual,19.3 kmpl
7621,Tata,2018,700000,Petrol,Individual,17.0 kmpl
7622,Volkswagen,2012,415000,Petrol,Individual,16.47 kmpl
7623,Maruti,2008,260000,Diesel,Individual,17.8 kmpl
7624,Tata,2011,70000,Petrol,Individual,26.0 kmpl
7625,Toyota,2015,515000,Petrol,Individual,17.71 kmpl
7626,Hyundai,2016,803999,Diesel,Individual,23.9 kmpl
7627,Skoda,2007,275000,Diesel,Individual,16.6 kmpl
7628,Ford,2017,934000,Diesel,Individual,22.77 kmpl
7629,Ford,2007,210000,Diesel,Individual,17.8 kmpl
7630,Toyota,2014,1050000,Diesel,Individual,12.99 kmpl
7631,Chevrolet,2011,650000,Diesel,Individual,14.8 kmpl
7632,Chevrolet,2012,550000,Diesel,Individual,17.3 kmpl
7633,Chevrolet,2010,285000,Diesel,Individual,14.8 kmpl
7634,Honda,2015,700000,Petrol,Individual,18.7 kmpl
7635,Hyundai,2016,525000,Petrol,Individual,18.9 kmpl
7636,Maruti,2011,250000,Petrol,Individual,15.37 kmpl
7637,Maruti,2015,575000,Diesel,Individual,26.59 kmpl
7638,Tata,2018,540000,Diesel,Individual,27.28 kmpl
7639,Maruti,2012,560000,Petrol,Individual,16.02 kmpl
7640,Volkswagen,2012,380000,Diesel,Individual,20.54 kmpl
7641,Ford,2011,240000,Petrol,Individual,15.6 kmpl
7642,Chevrolet,2012,300000,LPG,Individual,13.2 km/kg
7643,Datsun,2018,280000,Petrol,Individual,22.7 kmpl
7644,Maruti,2011,350000,Diesel,Individual,21.1 kmpl
7645,Tata,2014,110000,Diesel,Individual,19.1 kmpl
7646,Tata,2018,980000,Diesel,Individual,21.5 kmpl
7647,Tata,2018,969999,Diesel,Individual,21.5 kmpl
7648,Mahindra,2016,357000,Diesel,Individual,25.32 kmpl
7649,Tata,2014,280000,Diesel,Individual,19.1 kmpl
7650,Mahindra,2012,430000,Diesel,Individual,15.96 kmpl
7652,Maruti,2015,250000,Petrol,Individual,22.74 kmpl
7653,Chevrolet,2016,525000,Diesel,Individual,18.2 kmpl
7654,Tata,2018,500000,Petrol,Individual,23.84 kmpl
7655,Mahindra,2019,1000000,Diesel,Individual,16.36 kmpl
7656,Maruti,2017,316000,Petrol,Individual,24.7 kmpl
7657,Maruti,2018,350000,Petrol,Individual,24.7 kmpl
7658,Tata,2018,950000,Diesel,Individual,21.5 kmpl
7659,Maruti,2005,45000,Petrol,Individual,16.1 kmpl
7660,Mahindra,2013,475000,Diesel,Individual,15.96 kmpl
7661,Toyota,2020,3200000,Diesel,Individual,15.04 kmpl
7662,Mahindra,2016,600000,Diesel,Individual,18.49 kmpl
7663,Volkswagen,2014,430000,Petrol,Individual,15.04 kmpl
7664,Hyundai,2015,965000,Diesel,Individual,19.67 kmpl
7665,Skoda,2013,395000,Petrol,Individual,14.3 kmpl
7666,Tata,2008,150000,Diesel,Individual,12.2 kmpl
7667,Maruti,2013,700000,Diesel,Individual,20.77 kmpl
7668,Maruti,2012,250000,Diesel,Individual,23.2 kmpl
7669,Maruti,2013,680000,Diesel,Individual,20.77 kmpl
7670,Tata,2018,500000,Petrol,Individual,23.84 kmpl
7671,Hyundai,2013,420000,Petrol,Individual,18.9 kmpl
7672,Maruti,2017,290000,Petrol,Individual,23.95 kmpl
7673,Maruti,2017,750000,Diesel,Individual,28.4 kmpl
7674,Maruti,2015,300000,Petrol,Individual,15.37 kmpl
7675,Maruti,2011,250000,Diesel,Individual,21.1 kmpl
7676,Honda,2014,335000,Petrol,Dealer,19.4 kmpl
7677,Hyundai,2015,465000,Petrol,Dealer,18.9 kmpl
7678,Maruti,2007,100000,Petrol,Individual,18.9 kmpl
7679,Maruti,2007,100000,Petrol,Individual,17.3 kmpl
7680,Maruti,2013,550000,Diesel,Individual,20.77 kmpl
7681,Maruti,2012,341000,Diesel,Individual,19.3 kmpl
7682,Hyundai,2017,600000,Diesel,Individual,24.0 kmpl
7683,Honda,2014,650000,Diesel,Individual,25.1 kmpl
7684,Chevrolet,2008,75527,Petrol,Individual,16.0 kmpl
7685,Tata,2014,215000,Diesel,Individual,25.0 kmpl
7686,Maruti,2017,650000,Diesel,Individual,28.09 kmpl
