car_id,name,year,selling_price,fuel,seller_type,km_driven,owner,mileage
CarID7827,Honda City i DTec SV,2017,650000,Diesel,Individual,47000,Second Owner,26.0 kmpl
CarID7828,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,551000,Petrol,Individual,20000,Second Owner,18.9 kmpl
CarID7829,Volkswagen Ameo 1.5 TDI Highline 16 Alloy,2017,650000,Diesel,Individual,49060,First Owner,22.0 kmpl
CarID7830,Hyundai i20 Asta 1.2,2015,600000,Petrol,Individual,60000,First Owner,18.6 kmpl
CarID7831,Maruti Alto 800 LXI,2013,235000,Petrol,Individual,18000,First Owner,22.74 kmpl
CarID7832,Ford Ecosport 1.5 DV5 MT Trend,2018,800000,Diesel,Dealer,37161,First Owner,22.7 kmpl
CarID7833,Hyundai Creta 1.6 CRDi SX Option,2016,1050000,Diesel,Individual,80000,First Owner,19.67 kmpl
CarID7834,Tata Nano LX SE,2012,45000,Petrol,Individual,28000,Second Owner,25.4 kmpl
CarID7835,Hyundai Verna 1.6 SX VTVT AT,2013,450000,Petrol,Individual,100000,Second Owner,15.74 kmpl
CarID7836,Volkswagen Polo 1.5 TDI Highline,2014,391000,Diesel,Individual,120000,Second Owner,20.14 kmpl
CarID7837,Chevrolet Enjoy TCDi LT 7 Seater,2013,380000,Diesel,Individual,70000,Second Owner,18.2 kmpl
CarID7838,Maruti Wagon R LXI Minor,2010,170000,Petrol,Individual,90000,Second Owner,18.9 kmpl
CarID7839,Tata Sumo MKII GX BS IV,2011,250000,Diesel,Individual,90000,Second Owner,13.55 kmpl
CarID7840,Toyota Innova Crysta 2.5 VX BS IV,2011,800000,Diesel,Individual,60000,First Owner,12.8 kmpl
CarID7841,Toyota Fortuner 4x2 Manual,2014,1380000,Diesel,Individual,150000,First Owner,13.0 kmpl
CarID7842,Mahindra Thar CRDe AC,2014,700000,Diesel,Individual,24000,First Owner,16.55 kmpl
CarID7843,Honda Mobilio S i DTEC,2016,450000,Diesel,Individual,100000,Second Owner,24.2 kmpl
CarID7844,Mahindra KUV 100 G80 K8,2018,650000,Petrol,Individual,6000,First Owner,18.15 kmpl
CarID7845,Mahindra XUV500 W8 2WD,2013,950000,Diesel,Individual,49700,First Owner,15.1 kmpl
CarID7846,Toyota Innova 2.5 E Diesel MS 7-seater,2007,626000,Diesel,Individual,80000,Second Owner,12.8 kmpl
CarID7847,Toyota Qualis Fleet A3,2000,200000,Diesel,Individual,100000,First Owner,""
CarID7848,Maruti Swift Dzire AMT VXI,2019,600000,Petrol,Individual,10000,First Owner,21.21 kmpl
CarID7849,Renault KWID RXT Optional,2019,290000,Petrol,Individual,21000,First Owner,25.17 kmpl
CarID7850,Maruti Alto K10 2010-2014 VXI,2013,215000,Petrol,Individual,25000,First Owner,20.92 kmpl
CarID7851,Renault KWID RXT Optional,2016,250000,Petrol,Individual,22000,First Owner,25.17 kmpl
CarID7852,Maruti Ertiga SHVS ZDI Plus,2017,750000,Diesel,Individual,50000,First Owner,24.52 kmpl
CarID7853,Maruti Alto K10 VXI,2016,250000,Petrol,Individual,20000,Second Owner,23.95 kmpl
CarID7854,Honda BRV i-VTEC V CVT,2017,950000,Petrol,Individual,15000,First Owner,15.4 kmpl
CarID7855,Ford Figo Aspire 1.5 TDCi Titanium,2018,793000,Diesel,Individual,30000,First Owner,25.83 kmpl
CarID7856,Hyundai Creta 1.6 CRDi SX Option,2015,750000,Diesel,Individual,74000,First Owner,19.67 kmpl
CarID7857,Honda Jazz V CVT,2017,725000,Petrol,Individual,6550,First Owner,18.2 kmpl
CarID7858,Hyundai Grand i10 CRDi Sportz,2016,480000,Diesel,Individual,30000,First Owner,24.0 kmpl
CarID7859,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,Diesel,Dealer,9000,First Owner,13.6 kmpl
CarID7860,Lexus ES 300h,2019,5150000,Petrol,Dealer,20000,First Owner,22.37 kmpl
CarID7861,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,Diesel,Dealer,45000,First Owner,19.33 kmpl
CarID7862,Tata Safari Storme EX,2015,503000,Diesel,Individual,110000,First Owner,14.1 kmpl
CarID7863,Volvo XC40 D4 Inscription BSIV,2019,3800000,Diesel,Individual,20000,First Owner,18.0 kmpl
CarID7864,Toyota Camry 2.5 Hybrid,2016,2000000,Petrol,Trustmark Dealer,68089,First Owner,19.16 kmpl
CarID7865,Maruti Wagon R LXI,2013,225000,Petrol,Trustmark Dealer,58343,First Owner,21.79 kmpl
CarID7866,Maruti Baleno Alpha 1.3,2018,740000,Diesel,Dealer,38817,First Owner,27.39 kmpl
CarID7867,Honda Jazz VX,2016,550000,Petrol,Trustmark Dealer,56494,First Owner,18.2 kmpl
CarID7868,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,Diesel,Trustmark Dealer,79328,Second Owner,12.99 kmpl
CarID7869,Maruti Swift AMT VVT VXI,2019,650000,Petrol,Trustmark Dealer,5621,First Owner,22.0 kmpl
CarID7870,Toyota Etios VX,2017,625000,Petrol,Trustmark Dealer,25538,First Owner,16.78 kmpl
CarID7871,Maruti Swift AMT ZXI,2018,600000,Petrol,Dealer,69779,First Owner,22.0 kmpl
CarID7872,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,Diesel,Dealer,56290,First Owner,24.0 kmpl
CarID7873,BMW X4 M Sport X xDrive20d,2019,5400000,Diesel,Dealer,7500,First Owner,16.78 kmpl
CarID7874,BMW X4 M Sport X xDrive20d,2019,5500000,Diesel,Dealer,8500,First Owner,16.78 kmpl
CarID7875,Honda Amaze V CVT Petrol BSIV,2019,779000,Petrol,Trustmark Dealer,7032,First Owner,19.0 kmpl
CarID7876,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,Petrol,Dealer,11000,First Owner,14.3 kmpl
CarID7877,Volvo V40 D3 R-Design,2018,2475000,Diesel,Dealer,2000,First Owner,16.8 kmpl
CarID7878,Hyundai Verna VTVT 1.6 AT SX Option,2017,990000,Petrol,Individual,20000,First Owner,17.0 kmpl
CarID7879,Maruti Swift Dzire VDI,2012,370000,Diesel,Individual,68000,First Owner,23.4 kmpl
CarID7880,Chevrolet Sail Hatchback 1.2 LS,2014,300000,Petrol,Individual,60175,First Owner,18.2 kmpl
CarID7881,Hyundai EON Era,2012,250000,Petrol,Individual,25000,First Owner,21.1 kmpl
CarID7882,Ford Figo Aspire 1.5 TDCi Titanium,2017,700000,Diesel,Dealer,49957,First Owner,25.83 kmpl
CarID7883,Ford Figo 1.5 Sports Edition MT,2017,600000,Diesel,Dealer,43235,First Owner,24.29 kmpl
CarID7884,Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018,925000,Diesel,Dealer,50699,First Owner,22.77 kmpl
CarID7885,Hyundai i20 Active 1.4 SX,2016,700000,Diesel,Individual,111000,Second Owner,21.19 kmpl
CarID7886,Maruti Baleno RS 1.0 Petrol,2018,700000,Petrol,Individual,48000,Second Owner,21.1 kmpl
CarID7887,Maruti Swift Vdi BSIII,2007,185000,Diesel,Individual,90000,Fourth & Above Owner,17.8 kmpl
CarID7888,Tata Sumo Gold EX,2015,434999,Diesel,Individual,80000,First Owner,15.3 kmpl
CarID7889,Ford Figo 1.2P Titanium MT,2017,400000,Petrol,Individual,100000,First Owner,18.16 kmpl
CarID7890,Ford Figo Diesel Titanium,2011,180000,Diesel,Individual,90000,Third Owner,20.0 kmpl
CarID7891,Maruti Swift Dzire VDI,2015,600000,Diesel,Individual,50000,First Owner,26.59 kmpl
CarID7892,Toyota Etios Liva GD,2014,320000,Diesel,Individual,90000,Third Owner,23.59 kmpl
CarID7893,Toyota Innova Crysta 2.4 VX MT 8S BSIV,2016,1689999,Diesel,Individual,120000,First Owner,13.68 kmpl
CarID7894,Volkswagen Vento Petrol Highline AT,2011,250000,Petrol,Individual,140000,Second Owner,14.4 kmpl
CarID7895,Tata Tigor 2017-2020 XZ Plus,2019,650000,Petrol,Individual,20000,First Owner,20.3 kmpl
CarID7896,Toyota Corolla Altis 1.8 J,2009,340000,Petrol,Individual,82000,Second Owner,14.53 kmpl
CarID7897,Ambassador Grand 2000 DSZ PW CL,2008,200000,Diesel,Individual,80000,Third Owner,13.5 kmpl
CarID7898,Maruti Vitara Brezza ZDi Plus,2017,869999,Diesel,Individual,40000,First Owner,24.3 kmpl
CarID7899,Maruti Ertiga SHVS ZDI Plus,2017,795000,Diesel,Individual,120000,First Owner,24.52 kmpl
CarID7900,Maruti Vitara Brezza ZDi Plus,2017,869999,Diesel,Individual,60000,First Owner,24.3 kmpl
CarID7901,Maruti Ritz LDi,2010,200000,Diesel,Individual,70000,Second Owner,21.1 kmpl
CarID7902,Hyundai Verna 1.6 CRDi SX,2017,800000,Diesel,Individual,45500,Second Owner,23.9 kmpl
CarID7903,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1100000,Diesel,Individual,120000,First Owner,12.99 kmpl
CarID7904,Maruti Alto LXi,2008,114999,Petrol,Individual,100000,Second Owner,19.7 kmpl
CarID7905,Maruti Ertiga VDI,2013,500000,Diesel,Individual,92000,Third Owner,20.77 kmpl
CarID7906,Maruti Swift VDI BSIV,2014,700000,Diesel,Individual,141000,Fourth & Above Owner,25.2 kmpl
CarID7907,Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1516000,Diesel,Individual,120000,First Owner,11.36 kmpl
CarID7908,Datsun RediGO T Option,2016,200000,Petrol,Individual,35000,First Owner,22.7 kmpl
CarID7909,Honda Amaze VX i-VTEC,2015,450000,Petrol,Individual,50000,First Owner,17.8 kmpl
CarID7910,Tata Nexon 1.5 Revotorq XM,2018,850000,Diesel,Individual,9500,First Owner,21.5 kmpl
CarID7911,Maruti Eeco 7 Seater Standard BSIV,2019,359000,Petrol,Individual,5500,First Owner,15.37 kmpl
CarID7912,Renault KWID RXT,2017,320000,Petrol,Individual,28000,First Owner,25.17 kmpl
CarID7913,Tata Indica GLS BS IV,2009,110000,Petrol,Individual,113000,First Owner,15.3 kmpl
CarID7914,Maruti Eeco 5 STR With AC Plus HTR CNG,2011,209000,CNG,Individual,1,Fourth & Above Owner,15.1 km/kg
CarID7915,Tata Manza Aura (ABS) Safire,2010,169000,Petrol,Individual,100000,Second Owner,15.0 kmpl
CarID7916,Hyundai Grand i10 CRDi Magna,2014,400000,Diesel,Individual,50074,First Owner,24.0 kmpl
CarID7917,Hyundai i20 Asta 1.4 CRDi,2014,600000,Diesel,Individual,100000,Fourth & Above Owner,22.54 kmpl
CarID7918,Maruti Eeco 7 Seater Standard BSIV,2017,350000,Petrol,Individual,35000,First Owner,15.37 kmpl
CarID7919,Ford EcoSport 1.5 Diesel Titanium BSIV,2018,990000,Diesel,Individual,60000,First Owner,23.0 kmpl
CarID7920,Mercedes-Benz E-Class E250 CDI Elegance,2011,1600000,Diesel,Individual,70000,First Owner,14.21 kmpl
CarID7921,Tata Hexa XT,2017,1400000,Diesel,Individual,70000,First Owner,17.6 kmpl
CarID7922,Maruti Baleno Zeta Automatic,2017,745000,Petrol,Individual,10000,First Owner,21.4 kmpl
CarID7923,Skoda Kodiaq 2.0 TDI Style,2018,2800000,Diesel,Individual,40000,First Owner,16.25 kmpl
CarID7924,Maruti Swift LDI SP Limited Edition,2015,500000,Diesel,Individual,35000,First Owner,25.2 kmpl
CarID7925,Maruti Wagon R VXI AMT Opt 1.2,2019,540000,Petrol,Individual,5000,First Owner,20.52 kmpl
CarID7926,Toyota Innova Crysta 2.4 VX MT BSIV,2016,1850000,Diesel,Individual,33000,First Owner,13.68 kmpl
CarID7927,Tata Bolt Quadrajet XE,2017,600000,Diesel,Individual,27000,First Owner,22.95 kmpl
CarID7928,Ford Freestyle Titanium Petrol BSIV,2018,690000,Petrol,Individual,25000,First Owner,19.0 kmpl
CarID7929,Maruti Swift VDI BSIV,2016,630000,Diesel,Individual,30154,First Owner,25.2 kmpl
CarID7930,Hyundai Xcent 1.2 VTVT SX Option,2018,640000,Petrol,Individual,20000,First Owner,20.14 kmpl
CarID7931,Volvo S90 D4 Inscription BSIV,2019,5500000,Diesel,Individual,17000,First Owner,18.0 kmpl
CarID7932,Ford Endeavour 2.2 Titanium AT 4X2,2016,2100000,Diesel,Individual,85000,Second Owner,12.62 kmpl
CarID7933,Maruti Swift VXI Deca,2016,500000,Petrol,Individual,100000,First Owner,20.4 kmpl
CarID7934,Maruti Alto 800 LXI,2017,310000,Petrol,Individual,54000,First Owner,24.7 kmpl
CarID7935,Mahindra TUV 300 T6 Plus,2015,600000,Diesel,Individual,80000,First Owner,18.49 kmpl
CarID7936,Maruti 800 AC,1999,40000,Petrol,Individual,100000,Third Owner,16.1 kmpl
CarID7937,Hyundai Xcent 1.2 CRDi S,2018,620000,Diesel,Individual,70000,First Owner,25.4 kmpl
CarID7938,Maruti Baleno Zeta 1.3,2018,760000,Diesel,Individual,50000,First Owner,27.39 kmpl
CarID7939,Hyundai Verna CRDi 1.6 SX Option,2018,1200000,Diesel,Individual,40000,First Owner,22.0 kmpl
CarID7940,Maruti Baleno Zeta 1.3,2018,760000,Diesel,Individual,50000,First Owner,27.39 kmpl
CarID7941,Hyundai i10 Sportz Option,2012,300000,Petrol,Individual,45000,First Owner,20.36 kmpl
CarID7942,Tata Tiago 1.2 Revotron XZ Plus Dual Tone,2019,500000,Petrol,Individual,5000,First Owner,23.84 kmpl
CarID7943,Chevrolet Beat LT,2012,120000,Petrol,Individual,70000,Third Owner,18.6 kmpl
CarID7944,Hyundai EON D Lite Plus,2017,350000,Petrol,Individual,26263,First Owner,21.1 kmpl
CarID7945,Mahindra KUV 100 mFALCON G80 K4 Plus 5str,2016,350000,Petrol,Individual,100000,Second Owner,18.15 kmpl
CarID7946,Toyota Innova 2.5 G (Diesel) 7 Seater,2012,730000,Diesel,Individual,250000,First Owner,12.99 kmpl
CarID7947,Renault Duster 110PS Diesel RxZ,2018,1050000,Diesel,Dealer,18000,First Owner,19.6 kmpl
CarID7948,Hyundai Verna SX Diesel,2013,550000,Diesel,Dealer,80000,First Owner,25.0 kmpl
CarID7949,Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,2016,675000,Diesel,Dealer,108000,First Owner,23.65 kmpl
CarID7950,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015,1400000,Diesel,Individual,170000,First Owner,12.99 kmpl
CarID7951,Maruti Swift VVT ZXI,2017,625000,Petrol,Individual,25000,First Owner,22.0 kmpl
CarID7952,Hyundai Creta 1.6 SX,2018,1220000,Petrol,Individual,11000,First Owner,15.8 kmpl
CarID7953,Maruti S-Presso VXI AT,2019,475000,Petrol,Individual,5000,First Owner,21.7 kmpl
CarID7954,Ford Ecosport 1.5 Diesel Titanium,2014,550000,Diesel,Dealer,105000,First Owner,21.7 kmpl
CarID7955,Maruti Ritz VXi,2012,320000,Petrol,Individual,40000,First Owner,18.5 kmpl
CarID7956,Maruti Swift ZDi,2014,530000,Diesel,Individual,90000,First Owner,22.9 kmpl
CarID7957,Maruti Alto 800 LXI,2018,300000,Petrol,Individual,30000,First Owner,24.7 kmpl
CarID7958,Honda City i-VTEC VX,2018,1180000,Petrol,Individual,5500,First Owner,17.4 kmpl
CarID7959,Maruti Alto LX,2000,45957,Petrol,Individual,90000,Second Owner,19.7 kmpl
CarID7960,Hyundai EON Sportz,2012,190000,Petrol,Individual,65000,First Owner,21.1 kmpl
CarID7961,Hyundai Verna 1.6 SX CRDi (O),2014,730000,Diesel,Individual,60000,First Owner,22.32 kmpl
CarID7962,Maruti Swift VDI Optional,2015,530000,Diesel,Individual,120000,First Owner,25.2 kmpl
CarID7963,Ford Figo 1.2P Titanium MT,2019,530000,Petrol,Individual,9500,First Owner,18.16 kmpl
CarID7964,Renault Captur 1.5 Diesel RXT,2018,1265000,Diesel,Individual,12000,First Owner,20.37 kmpl
CarID7965,Maruti Ciaz Alpha Diesel,2019,1025000,Diesel,Individual,32000,First Owner,28.09 kmpl
CarID7966,Maruti Alto LXi,2009,130000,Petrol,Individual,60000,First Owner,19.7 kmpl
CarID7967,Mahindra TUV 300 T8,2017,735000,Diesel,Individual,70000,First Owner,18.49 kmpl
CarID7968,BMW 3 Series 320d Sedan,2011,1500000,Diesel,Individual,84925,First Owner,16.07 kmpl
CarID7969,Hyundai Santro Xing XK eRLX EuroIII,2007,120000,Petrol,Individual,120000,Second Owner,17.8 kmpl
CarID7970,Toyota Innova 2.5 G (Diesel) 7 Seater,2012,730000,Diesel,Individual,250000,First Owner,12.99 kmpl
CarID7971,Renault Duster 110PS Diesel RxZ,2018,1050000,Diesel,Dealer,18000,First Owner,19.6 kmpl
CarID7972,Hyundai Verna SX Diesel,2013,550000,Diesel,Dealer,80000,First Owner,25.0 kmpl
CarID7973,Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,2016,675000,Diesel,Dealer,108000,First Owner,23.65 kmpl
CarID7974,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015,1400000,Diesel,Individual,170000,First Owner,12.99 kmpl
CarID7975,Maruti Swift VVT ZXI,2017,625000,Petrol,Individual,25000,First Owner,22.0 kmpl
CarID7976,Hyundai Creta 1.6 SX,2018,1220000,Petrol,Individual,11000,First Owner,15.8 kmpl
CarID7977,Maruti S-Presso VXI AT,2019,475000,Petrol,Individual,5000,First Owner,21.7 kmpl
CarID7978,Ford Ecosport 1.5 Diesel Titanium,2014,550000,Diesel,Dealer,105000,First Owner,21.7 kmpl
CarID7979,Maruti Ritz VXi,2012,320000,Petrol,Individual,40000,First Owner,18.5 kmpl
CarID7980,Maruti Swift ZDi,2014,530000,Diesel,Individual,90000,First Owner,22.9 kmpl
CarID7981,Maruti Alto 800 LXI,2018,300000,Petrol,Individual,30000,First Owner,24.7 kmpl
CarID7982,Honda City i-VTEC VX,2018,1180000,Petrol,Individual,5500,First Owner,17.4 kmpl
CarID7983,Maruti Alto LX,2000,45957,Petrol,Individual,90000,Second Owner,19.7 kmpl
CarID7984,Hyundai EON Sportz,2012,190000,Petrol,Individual,65000,First Owner,21.1 kmpl
CarID7985,Hyundai Verna 1.6 SX CRDi (O),2014,730000,Diesel,Individual,60000,First Owner,22.32 kmpl
CarID7986,Maruti Swift VDI Optional,2015,530000,Diesel,Individual,120000,First Owner,25.2 kmpl
CarID7987,Ford Figo 1.2P Titanium MT,2019,530000,Petrol,Individual,9500,First Owner,18.16 kmpl
CarID7988,Renault Captur 1.5 Diesel RXT,2018,1265000,Diesel,Individual,12000,First Owner,20.37 kmpl
CarID7989,Maruti Ciaz Alpha Diesel,2019,1025000,Diesel,Individual,32000,First Owner,28.09 kmpl
CarID7990,Hyundai Grand i10 Magna,2017,470000,Petrol,Individual,50000,First Owner,18.9 kmpl
CarID7991,Tata Indigo CS eLX BS IV,2014,250000,Diesel,Individual,50000,Second Owner,25.0 kmpl
CarID7992,Maruti Ertiga LXI,2013,430000,Petrol,Individual,90000,First Owner,16.02 kmpl
CarID7993,Maruti Ertiga VDI,2012,550000,Diesel,Individual,93000,First Owner,20.77 kmpl
CarID7994,Maruti Swift Dzire VXI,2015,500000,Petrol,Individual,117000,First Owner,20.85 kmpl
CarID7995,Honda City 2017-2020 GXi,2008,240000,Petrol,Individual,90000,Second Owner,17.7 kmpl
CarID7996,Maruti Swift VXI BSIII,2008,170000,Petrol,Individual,80000,Third Owner,16.1 kmpl
CarID7997,Hyundai Santro LS zipPlus,2000,140000,Petrol,Individual,50000,Second Owner,""
CarID7998,Maruti Alto 800 LXI,2016,252000,Petrol,Individual,30000,First Owner,22.74 kmpl
CarID7999,Maruti Alto 800 LXI,2017,270000,Petrol,Individual,35000,First Owner,24.7 kmpl
CarID8000,Maruti Alto LX,2004,100000,Petrol,Individual,40000,First Owner,19.7 kmpl
CarID8001,Maruti Wagon R VXI BS IV,2015,350000,Petrol,Individual,46357,Second Owner,20.51 kmpl
CarID8002,Ford Fiesta 1.4 ZXi Duratec,2011,240000,Petrol,Individual,80000,Second Owner,16.6 kmpl
CarID8003,Renault Lodgy 85PS Std,2016,620000,Diesel,Dealer,7000,First Owner,21.04 kmpl
CarID8004,Renault Fluence 2.0,2011,600000,Petrol,Dealer,43000,First Owner,13.4 kmpl
CarID8005,Ford Figo Aspire Titanium Diesel,2016,650000,Diesel,Dealer,85000,First Owner,24.4 kmpl
CarID8006,Hyundai Verna CRDi 1.6 SX,2018,950000,Diesel,Individual,70000,First Owner,22.0 kmpl
CarID8007,Maruti Swift VDI Optional,2017,660000,Diesel,Individual,56000,First Owner,25.2 kmpl
CarID8008,Hyundai i20 Sportz 1.4 CRDi,2012,360000,Diesel,Individual,90000,Second Owner,21.9 kmpl
CarID8009,Maruti Alto K10 VXI Airbag,2017,382000,Petrol,Individual,40000,First Owner,23.95 kmpl
CarID8010,Hyundai Santro Xing XS eRLX Euro III,2006,145000,Petrol,Individual,80000,Second Owner,""
CarID8011,Hyundai i10 Magna 1.1L,2011,270000,Petrol,Individual,60000,Second Owner,19.81 kmpl
CarID8012,Hyundai i20 2015-2017 Sportz Option 1.4 CRDi,2015,650000,Diesel,Individual,70000,First Owner,22.54 kmpl
CarID8013,Ford Figo Diesel Titanium,2011,200000,Diesel,Individual,170000,Second Owner,20.0 kmpl
CarID8014,Maruti Celerio LDi,2015,400000,Diesel,Individual,95000,First Owner,27.62 kmpl
CarID8015,Maruti Swift VDI,2012,416000,Diesel,Individual,90000,Second Owner,22.9 kmpl
CarID8016,Maruti Baleno Alpha Diesel,2018,750000,Diesel,Individual,35000,First Owner,27.39 kmpl
CarID8017,Tata Indica Vista Quadrajet VX,2013,190000,Diesel,Individual,120000,Second Owner,22.3 kmpl
CarID8018,Tata Indica V2 2001-2011 DLS BSIII,2008,60000,Diesel,Individual,120000,Fourth & Above Owner,17.88 kmpl
CarID8019,Tata New Safari Dicor VX 4X2,2006,300000,Diesel,Individual,175000,Second Owner,13.93 kmpl
CarID8020,Maruti Wagon R LX Minor,2013,300000,Petrol,Individual,90000,Second Owner,18.9 kmpl
CarID8021,Tata Indica V2 DLS,2007,65000,Diesel,Individual,120000,Third Owner,17.2 kmpl
CarID8022,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,270000,Diesel,Individual,108000,Second Owner,17.8 kmpl
CarID8023,Mahindra Bolero 2011-2019 EX NON AC,2014,600000,Diesel,Individual,70000,First Owner,15.96 kmpl
CarID8024,Hyundai Santa Fe 4x4 AT,2011,1200000,Diesel,Individual,62000,Second Owner,11.72 kmpl
CarID8025,Hyundai EON Sportz,2012,195000,Petrol,Individual,35000,Second Owner,21.1 kmpl
CarID8026,Maruti 800 AC,1998,35000,Petrol,Individual,40000,Second Owner,16.1 kmpl
CarID8027,Tata Indigo CS LX (TDI) BS III,2008,100000,Diesel,Individual,120000,First Owner,19.09 kmpl
CarID8028,Hyundai i10 Magna,2012,220000,Petrol,Individual,67000,Second Owner,20.36 kmpl
CarID8029,Maruti Alto 800 VXI,2016,320000,Petrol,Individual,46737,First Owner,22.74 kmpl
CarID8030,Chevrolet Beat LT,2014,240000,Petrol,Individual,30000,First Owner,18.6 kmpl
CarID8031,Tata Sumo Gold EX,2014,275000,Diesel,Individual,300000,First Owner,15.3 kmpl
CarID8032,Chevrolet Enjoy TCDi LT 7 Seater,2014,275000,Diesel,Individual,195000,First Owner,18.2 kmpl
CarID8033,Tata Indica Vista Aura 1.2 Safire BSIV,2011,130000,Petrol,Individual,70000,Second Owner,16.5 kmpl
CarID8034,Hyundai Verna 1.6 SX,2012,450000,Diesel,Individual,200000,Second Owner,22.32 kmpl
CarID8035,Renault Duster 110PS Diesel RxZ,2015,600000,Diesel,Individual,160000,First Owner,19.01 kmpl
CarID8036,Maruti Alto 800 LXI Optional,2018,310000,Petrol,Individual,20000,First Owner,24.7 kmpl
CarID8037,Maruti Wagon R VXI Optional,2018,432000,Petrol,Individual,30000,First Owner,20.51 kmpl
CarID8038,Tata Indica Vista TDI LS,2012,175000,Diesel,Individual,90000,Third Owner,19.4 kmpl
CarID8039,Maruti Ertiga SHVS VDI,2016,770000,Diesel,Individual,100000,Second Owner,24.52 kmpl
CarID8040,Maruti Alto K10 LXI,2011,135000,Petrol,Individual,110048,Third Owner,20.92 kmpl
CarID8041,Hyundai Xcent 1.2 CRDi E Plus,2018,680000,Diesel,Individual,26000,First Owner,25.4 kmpl
CarID8042,Maruti Wagon R LXI Minor,2007,90000,Petrol,Individual,110000,Fourth & Above Owner,18.9 kmpl
CarID8043,Maruti Gypsy King Soft Top,1997,300000,Petrol,Individual,186388,Second Owner,14.8 kmpl
CarID8044,Chevrolet Aveo U-VA 1.2 LT,2007,100000,Petrol,Individual,60000,Third Owner,14.7 kmpl
CarID8045,Maruti Alto LXi BSIII,2006,120000,Petrol,Individual,70000,Third Owner,19.7 kmpl
CarID8046,Renault Duster RXZ 110PS AMT BSIV,2017,750000,Diesel,Dealer,20171,First Owner,19.87 kmpl
CarID8047,Honda Jazz V Diesel,2017,525000,Diesel,Dealer,37151,First Owner,27.3 kmpl
CarID8048,Honda City i VTEC VX Option,2015,649000,Petrol,Dealer,39000,First Owner,17.4 kmpl
CarID8049,Volkswagen Polo Select 1.2 MPI Highline,2010,210000,Petrol,Dealer,44500,First Owner,16.47 kmpl
CarID8050,Honda Jazz 1.2 VX i VTEC,2016,526000,Petrol,Dealer,15000,First Owner,18.7 kmpl
CarID8051,Ford Ecosport 1.5 Petrol Titanium,2016,599000,Petrol,Dealer,39000,First Owner,15.9 kmpl
CarID8052,Honda City i VTEC S,2015,500000,Petrol,Dealer,58161,First Owner,17.8 kmpl
CarID8053,Honda CR-V 2.4L 4WD AT,2012,750000,Petrol,Dealer,50171,First Owner,11.1 kmpl
CarID8054,Honda City i-VTEC V,2011,325000,Petrol,Dealer,40000,First Owner,17.4 kmpl
CarID8055,Honda City i VTEC SV,2016,575000,Petrol,Dealer,55161,First Owner,17.8 kmpl
